"";"year";"country.code";"income.group";"che_gdp";"gghed_che";"gghed_gdp";"tran_shi";"pvtd_che";"oops_che";"cfa_che";"gfa_che";"chi_che";"phc_che";"gghed_phc_gghed";"gghed_phc_phc";"gghe_gdp";"gghe_gge";"SH.MED.BEDS.ZS";"SH.MED.CMHW.P3";"SH.XPD.CHEX.GD.ZS";"SH.XPD.CHEX.PC.CD";"SH.XPD.GHED.CH.ZS";"SH.XPD.GHED.GD.ZS";"SH.XPD.GHED.GE.ZS";"SH.XPD.PVTD.CH.ZS";"SH.MED.NUMW.P3";"SH.XPD.EHEX.CH.ZS";"SH.MED.PHYS.ZS";"SH.XPD.OOPC.CH.ZS";"SH.UHC.OOPC.10.ZS";"SH.UHC.OOPC.25.ZS";"SH.SGR.CRSK.ZS";"SH.SGR.IRSK.ZS";"country";"coverage";"Aporte fiscal";"Seguridad social";"Seguros privados";"Gasto de bolsillo";"Gasto con recursos externos"
"424";2018;"BRA";"Up-Mid";9,46475124;41,09182358;3,88923883;0;58,82275772;24,82529449;41,17333984;40,40090179;0,7724387;40,86223984;NA;NA;3,89695413009406;10,3357728502834;NA;NA;9,51438713;848,38885498;41,67183304;3,96481943;10,30064011;58,24096298;10,119;0,08720671;2,1643;27,54380798;NA;NA;15,2;13,3;"Brazil";NA;42;0;31;28;0
"425";2000;"CHL";"Hi";7,03517628;35,79472351;2,51822186;58,16806412;64,20527649;42,81496811;53,32743073;2,5951736;50,73225403;NA;NA;NA;2,51822189601768;10,9562922467886;2,72;NA;7,03517628;356,96377563;35,79472351;2,51822186;10,95628929;64,20527649;NA;0;NA;42,81496811;NA;NA;NA;NA;"Chile";NA;1;49;16;33;0
"426";2001;"CHL";"Hi";7,15104103;36,36408615;2,60041094;58,16806412;63,63591385;42,61517334;52,71790695;2,28370643;50,43420029;NA;NA;NA;2,60041089938559;11,1334750090012;2,62;NA;7,15104103;327,13198853;36,36408615;2,60041094;11,13347244;63,63591385;NA;0;NA;42,61517334;NA;NA;NA;NA;"Chile";NA;1;49;16;33;0
"427";2019;"CHL";"Hi";9,33272362;50,91718292;4,7519598;68,48828888;49,08281326;32,80002594;60,60173035;1,67176127;58,92996979;NA;NA;NA;4,75195993801644;18,0880391704409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;7,9;"Chile";NA;1;49;16;33;0
"428";2019;"COL";"Up-Mid";7,70943594;71,88446808;5,54188728;48,49735641;28,11552811;14,85696125;77,52845764;2,47491932;75,05354309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,5;12;"Colombia";92,5;3;68;13;15;0
"429";2001;"CRI";"Up-Mid";6,47410393;65,55662537;4,24420404;0;33,18317413;31,63286781;66,37007904;0,18396781;66,18611908;NA;NA;NA;4,24515581028991;24,5657110756651;1,61;NA;6,49965191;256,39358521;65,55662537;4,26095247;24,56250381;33,18317413;NA;1,26019788;NA;31,63286781;NA;NA;NA;NA;"Costa Rica";NA;4;69;5;22;0
"430";2002;"CRI";"Up-Mid";6,8690896;66,86169434;4,59278965;0;32,75107193;30,69062233;67,68817902;0,2156025;67,47257996;NA;NA;NA;4,59362784965241;24,7632652003344;1,57;NA;6,89989567;277,69869995;66,86169434;4,61338711;24,75751686;32,75107193;NA;0,38723308;NA;30,69062233;NA;NA;NA;NA;"Costa Rica";NA;4;69;5;22;0
"431";2003;"CRI";"Up-Mid";6,9691925;66,37474823;4,62578392;0;33,28980637;30,76501274;67,28721619;0,31298551;66,97422791;NA;NA;NA;4,6330454116464;26,3730559143989;1,54;NA;6,99989271;289,06826782;66,37474823;4,64616108;26,3323307;33,28980637;NA;0,33544725;NA;30,76501274;NA;NA;17,8;13,2;"Costa Rica";NA;4;69;5;22;0
"432";2004;"CRI";"Up-Mid";6,63005924;66,01708221;4,3769722;0;33,75152206;32,05981445;66,83084106;0,1685977;66,6622467;NA;NA;NA;4,37758542731278;25,7414694659916;1,5;NA;6,65927315;292,03182983;66,01708221;4,39625788;25,7376194;33,75152206;NA;0,23138928;NA;32,05981445;4,36159856617451;0,474699446931481;18,4;12,6;"Costa Rica";NA;4;69;5;22;0
"433";2005;"CRI";"Up-Mid";6,66429853;63,95664978;4,26226187;0;35,86634827;32,77381516;64,8451767;0,21801288;64,62715912;NA;NA;NA;4,26949806354106;25,7497565049649;1,35;NA;6,69515944;311,70877075;63,95664978;4,28200006;25,70561409;35,86634827;1,4542;0,17699823;NA;32,77381516;NA;NA;17;11,7;"Costa Rica";NA;4;69;5;22;0
"434";2019;"CRI";"Up-Mid";7,27393246;72,53588104;5,27621126;4,86279917;27,46307182;22,32456398;73,93730927;3,52064419;70,41666412;27,56543732;17,13837624;45,09803772;5,27625220977397;24,1000430724888;1,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,8;7,1;"Costa Rica";NA;4;69;5;22;0
"435";2019;"CUB";"Up-Mid";11,34020519;89,28463745;10,12506104;NA;10,5857048;10,5857048;89,34936523;89,34936523;0;NA;NA;NA;10,1324012493722;15,8869823177078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Cuba";0;89;0;0;11;0
"436";2000;"DMA";"Up-Mid";5,3237443;63,11794662;3,36023784;NA;33,96135712;33,02465439;64,16149139;64,16149139;0;NA;NA;NA;3,41579353;8,78346907714286;3,8;NA;5,3237443;254,78555298;63,11794662;3,36023784;8,64061165;33,96135712;NA;2,92069483;NA;33,02465439;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"437";2002;"DMA";"Up-Mid";4,6531105;52,36088181;2,43640971;NA;42,88747025;41,70457077;54,74200439;54,74200439;0;NA;NA;NA;2,54720603222222;8,78346907662835;3,9000000954;NA;4,6531105;222,09385681;51,71868134;2,40652752;8,29837036;42,88747025;NA;5,3938508;NA;41,70457077;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"438";2003;"DMA";"Up-Mid";4,84617901;55,75878525;2,70217085;NA;41,21708298;40,0802536;56,50471878;56,50471878;0;NA;NA;NA;2,7383199180151;8,78346907958478;3,9;NA;4,84617901;237,35446167;55,51453781;2,69033408;8,62954903;41,21708298;NA;3,26837897;NA;40,0802536;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"439";2004;"DMA";"Up-Mid";4,74520159;54,22797775;2,57322693;0;41,82513809;40,67153931;55,86305237;55,84816742;0,01488572;NA;NA;NA;2,65081458526741;8,78581021404682;3,9;NA;4,74520159;247,45881653;53,92622375;2,55890799;8,48119736;41,82513809;NA;4,24863958;NA;40,67153931;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"440";2005;"DMA";"Up-Mid";4,97772503;56,13930893;2,7944603;0;41,15979004;40,02454758;56,56517792;56,54473877;0,02043693;NA;NA;NA;2,81565896236012;8,78664368253968;3,9;NA;4,97772503;256,73413086;56,07521057;2,79126978;8,7105341;41,15979004;NA;2,76499891;NA;40,02454758;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"441";2006;"DMA";"Up-Mid";4,78092194;56,37023926;2,69501734;0;41,0609436;39,92842484;56,669487;56,64964294;0,01984484;NA;NA;NA;2,70932395635674;8,786546;NA;NA;4,78092194;263,91165161;56,37023926;2,69501734;8,74014759;41,0609436;NA;2,56881475;NA;39,92842484;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"442";2007;"DMA";"Up-Mid";4,79109907;52,60811996;2,52050734;0;44,17878342;42,96026993;53,37931442;53,36097336;0,01834098;NA;NA;NA;2,55745594727592;7,20392294059406;4;NA;4,79109907;285,24041748;52,60811996;2,52050734;7,09984541;44,17878342;NA;3,21309233;NA;42,96026993;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"443";2008;"DMA";"Up-Mid";5,04968786;51,78384018;2,61492252;0;45,60821915;44,35027695;51,8708725;51,84845352;0,02241268;NA;NA;NA;2,61931702748585;7,29751162837838;3,8;NA;5,04968786;326,64169312;51,78384018;2,61492252;7,28526783;45,60821915;NA;2,607939;NA;44,35027695;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"444";2009;"DMA";"Up-Mid";4,98329306;53,63093567;2,67258668;0;43,43860245;42,24050522;54,16041183;54,15737152;0,00303816;NA;NA;NA;2,69897190764572;7,49021405462185;3,8;NA;4,98329306;344,11965942;53,63093567;2,67258668;7,4169898;43,43860245;NA;2,93046021;NA;42,24050522;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"445";2010;"DMA";"Up-Mid";5,1571188;57,38660812;2,95949578;0;39,90140533;38,80086899;57,893116;57,88002777;0,01309198;NA;NA;NA;2,98561698049512;7,50910836792453;3,8;NA;5,1571188;359,22134399;57,38660812;2,95949578;7,44341087;39,90140533;NA;2,71198344;NA;38,80086899;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"446";2011;"DMA";"Up-Mid";5,33450365;59,06954575;3,15106702;0;37,82746506;36,78412628;59,91498947;59,89696884;0,01801295;NA;NA;NA;3,19616711012565;9,22049914712153;3,8;NA;5,33450365;376,95007324;59,06954575;3,15106702;9,09039116;37,82746506;NA;3,10298872;NA;36,78412628;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"447";2012;"DMA";"Up-Mid";5,79509926;60,06042862;3,48056149;0;36,47714996;35,47105789;61,50664139;61,49217606;0,01446765;NA;NA;NA;3,56437095198171;9,72235902079002;3,8;NA;5,79509926;396,81378174;60,06042862;3,48056149;9,49375534;36,47714996;NA;3,46242237;NA;35,47105789;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"448";2013;"DMA";"Up-Mid";5,30803347;61,36354828;3,25719786;0;36,3649025;35,36190796;61,62509155;61,60979843;0,01529395;NA;NA;NA;3,27108065830258;9,63546585217392;NA;NA;5,30803347;375,10510254;61,36354828;3,25719786;9,59457207;36,3649025;6,6056;2,27154613;NA;35,36190796;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"449";2014;"DMA";"Up-Mid";5,22792864;61,03230667;3,19072556;0;36,75865936;35,74480057;61,20957184;61,205513;0,00405828;NA;NA;NA;3,19999271570014;9,94459274725275;NA;NA;5,22792864;385,15658569;61,03230667;3,19072556;9,91579247;36,75865936;6,7651;2,20903039;NA;35,74480057;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"450";2015;"DMA";"Up-Mid";5,15941811;63,04368973;3,25268769;0;35,02060699;34,0546875;63,04368973;63,04236603;0,00132754;NA;NA;NA;3,25268773972603;9,7314018442623;NA;NA;5,1857729;393,93655396;62,72329712;3,25268769;9,73140144;35,32422256;6,6994;1,95248163;NA;34,34992599;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"451";2016;"DMA";"Up-Mid";5,12967396;65,01004791;3,33480358;NA;33,13957596;32,22554016;65,02869415;65,02869415;0;NA;NA;NA;3,33575993951094;7,28057717134831;NA;NA;5,15253305;415,88751221;64,72163391;3,33480358;7,78120852;33,41296768;6,69;1,8654002;NA;32,49138641;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"452";2019;"DMA";"Up-Mid";5,46006632;64,46092224;3,51960874;NA;34,82003021;33,85964203;64,46092224;64,46092224;0;NA;NA;NA;3,51960895713372;7,56691719394773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Dominica";NA;65;0;1;32;2
"453";2001;"DOM";"Up-Mid";4,88183308;34,89286423;1,70341134;24,71624374;62,20698929;54,50362015;35,40098572;28,05234718;7,34864092;NA;NA;NA;1,78735324195741;11,3602153736316;NA;NA;4,88183308;145,35366821;34,89286423;1,70341134;10,82668972;62,20698929;NA;2,90014863;NA;54,50362015;NA;NA;NA;NA;"Dominican Republic";NA;20;24;10;45;1
"454";2002;"DOM";"Up-Mid";4,98649025;33,68210983;1,67955518;24,92753601;61,007267;53,45066833;34,47725296;28,10097885;6,37627602;NA;NA;NA;1,77171522526863;11,1816571489002;NA;NA;4,98649025;155,09561157;33,68210983;1,67955518;10,60001564;61,007267;NA;5,31062317;NA;53,45066833;NA;NA;NA;NA;"Dominican Republic";NA;20;24;10;45;1
"455";2003;"DOM";"Up-Mid";4,38888311;26,4282856;1,15990651;22,34357262;70,36499786;61,65138626;25,6515274;19,27942276;6,37210464;NA;NA;NA;1,16531527447022;6,12888111712586;2,0999999046;NA;4,38888311;106,13856506;26,4282856;1,15990651;6,1004343;70,36499786;NA;3,20671272;NA;61,65138626;NA;NA;42,1;21,7;"Dominican Republic";NA;20;24;10;45;1
"456";2004;"DOM";"Up-Mid";4,2877388;26,76638412;1,14767253;40,71912003;71,05226135;62,25312424;26,95691681;22,42400742;4,53291035;NA;NA;NA;1,2159874815387;7,12031056903876;NA;NA;4,2877388;106,65016174;26,76638412;1,14767253;6,72028732;71,05226135;NA;2,18135619;NA;62,25312424;NA;NA;43,7;23,1;"Dominican Republic";NA;20;24;10;45;1
"457";2005;"DOM";"Up-Mid";4,35389185;31,99626732;1,39308286;53,67142105;66,30522919;53,8765564;31,533041;26,61054802;4,92249393;NA;NA;NA;1,44762941225991;9,55942565893632;2;NA;4,35391188;171,23001099;31,99626732;1,39308929;9,19922638;66,30522919;NA;1,69850194;NA;53,8765564;NA;NA;40,2;21;"Dominican Republic";NA;20;24;10;45;1
"458";2006;"DOM";"Up-Mid";3,99365425;35,09866333;1,40171921;65,40444183;63,78224945;54,74832535;34,48345184;28,45594025;6,02751064;NA;NA;NA;1,44121899739337;8,9187511630093;NA;NA;3,99365425;164,10038757;35,09866333;1,40171921;8,67431355;63,78224945;NA;1,11908674;NA;54,74832535;NA;NA;38,4;20,9;"Dominican Republic";NA;20;24;10;45;1
"459";2007;"DOM";"Up-Mid";4,20731974;40,04420853;1,68478811;45,298172;58,27077484;47,68967819;40,27238464;30,22093773;10,05144882;NA;NA;NA;1,74912676814909;10,7487199568696;1,22;NA;4,20732832;198,07254028;40,04420853;1,68479145;10,35334587;58,27077484;NA;1,68501306;NA;47,68967819;17,6588935852051;4,9040060043335;30,2;15,8;"Dominican Republic";NA;20;24;10;45;1
"460";2009;"DOM";"Up-Mid";5,08706808;45,80552673;2,330158;20,55284882;53,32061005;42,82118988;46,45314789;24,9666729;21,48647499;NA;NA;NA;2,36802484728462;14,5740362734866;1,44;NA;5,08706474;256,35791016;45,80552673;2,3301568;14,34098434;53,32061005;1,3247;0,87386173;NA;42,82118988;NA;NA;25,5;13,8;"Dominican Republic";NA;20;24;10;45;1
"461";2012;"DOM";"Up-Mid";5,88520575;46,96027374;2,76370859;21,58324814;51,80528641;42,86167908;48,34573364;24,74700546;23,59872818;NA;NA;NA;2,82617418142723;14,0482659118956;1,74;NA;5,88521528;359,60818481;46,96027374;2,76371336;13,73776531;51,80528641;NA;1,23443663;NA;42,86167908;NA;NA;20,3;10;"Dominican Republic";NA;20;24;10;45;1
"462";2015;"DOM";"Up-Mid";5,78463221;40,93559265;2,36797142;21,01743889;51,6493988;42,85131073;48,29633331;24,10011101;24,1962204;NA;NA;NA;2,7829510798157;16,68323850567;1,58;NA;5,78464127;400,38494873;40,93559265;2,36797523;14,21660042;51,6493988;1,4547;7,41501379;NA;42,85131073;NA;NA;17,2;8,3;"Dominican Republic";NA;20;24;10;45;1
"463";2016;"DOM";"Up-Mid";5,82760334;45,72493744;2,66466784;20,77939415;53,65759659;44,61641312;46,36901093;21,00157166;25,36743927;40,7890892;33,68152618;37,7572937;2,68892956957293;15,8410221128442;1,44;NA;5,82759809;424,3001709;45,72493744;2,66466546;15,716465;53,65759659;1,2069;0,61746812;NA;44,61641312;NA;NA;18,1;8,5;"Dominican Republic";74,8;20;24;10;45;1
"464";2017;"DOM";"Up-Mid";5,83058023;46,00228119;2,68219995;18,89245605;53,258358;44,73819733;45,98368835;20,93086624;25,05282211;41,2682724;33,25862503;37,07382584;2,70683333242888;15,8282142070167;1,56;NA;5,83058691;443,67068481;46,00228119;2,68220282;15,55979824;53,258358;1,1697;0,73935825;1,56;44,73819733;NA;NA;15;6;"Dominican Republic";NA;20;24;10;45;1
"465";2004;"ECU";"Up-Mid";5,56659126;31,12531662;1,73261905;0;67,69644165;60,87601089;31,32168961;24,1049366;7,21675301;NA;NA;NA;1,74355050284215;8,51461363939677;NA;NA;5,55078459;149,38842773;31,21395111;1,73261905;8,46123028;67,60444641;NA;1,18160069;NA;61,049366;NA;NA;48,6;29,6;"Ecuador";NA;30;22;8;40;0
"466";2005;"ECU";"Up-Mid";5,59422016;30,08036232;1,68276167;0;69,31671143;62,83395386;30,23264694;25,19387245;5,03877497;NA;NA;NA;1,69128098874889;7,90540540540541;NA;NA;5,57841349;167,4712677;30,16559792;1,68276167;7,86558485;69,22976685;NA;0,60463876;NA;63,01199722;NA;NA;45,8;28;"Ecuador";NA;30;22;8;40;0
"467";2006;"ECU";"Up-Mid";5,70302916;31,87019539;1,81756639;0;67,18495941;60,95615768;31,99542427;26,15082932;5,84459734;NA;NA;NA;1,82470834579719;8,60193392425463;NA;NA;5,687222;189,32078552;31,95877457;1,81756639;8,56826496;67,09375763;NA;0,94746947;NA;61,12557602;NA;NA;44,4;26,5;"Ecuador";NA;30;22;8;40;0
"468";2008;"ECU";"Up-Mid";5,3773427;39,03657913;2,09913039;0;60,52032089;54,79512024;39,04738998;27,54940414;11,49798489;NA;NA;NA;2,09971180156404;5,95949175129819;1,5;NA;5,81637669;247,14042664;39,29269028;2,28541112;6,48655081;59,89205933;NA;0,8152492;NA;52,13829803;NA;NA;35,7;21,8;"Ecuador";NA;30;22;8;40;0
"469";2014;"ECU";"Up-Mid";6,72399426;61,1942482;4,11469746;0;38,60939026;33,16307831;61,19638062;34,78068161;26,41569901;NA;NA;NA;4,11484084698111;9,43909935507148;1,55;NA;8,62127495;549,784729;51,60063934;4,44863272;10,20479012;48,08712006;2,1932;0,31223646;NA;41,98366547;NA;NA;22,7;14;"Ecuador";NA;30;22;8;40;0
"470";2018;"ECU";"Up-Mid";7,86490965;62,68223572;4,92990112;0;37,20939255;30,46494484;62,99647522;35,72716904;27,26930618;NA;NA;NA;4,93161060597609;12,8091833285038;NA;NA;8,13646507;516,24798584;51,99423599;4,23046207;11,41695976;47,90977097;2,5059;0,0959975;NA;39,84345627;NA;NA;22,5;14,3;"Ecuador";NA;30;22;8;40;0
"471";2019;"ECU";"Up-Mid";7,81824684;61,77099228;4,82940865;0;38,12518692;30,87841606;62,10974884;34,32333755;27,78641319;NA;NA;NA;4,83028915528916;13,2809303390218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,1;14,4;"Ecuador";39,8;30;22;8;40;0
"472";2000;"SLV";"Low-Mid";8,92467785;44,18252945;3,94314814;0;54,62133789;51,68439102;45,08673096;22,84141541;22,24531555;NA;NA;NA;4,02384557445906;19,1987935607287;NA;NA;8,92467785;178,63192749;44,18252945;3,94314814;18,46979523;54,62133789;NA;1,19613385;1,211;51,68439102;NA;NA;NA;NA;"El Salvador";NA;35;29;7;29;0
"473";2001;"SLV";"Low-Mid";8,82467365;43,43977737;3,83341861;0;54,35309601;50,60951233;45,28433228;24,07143784;21,21289444;NA;NA;NA;3,99619477326386;18,439241322314;NA;NA;8,82467365;182,88064575;43,43977737;3,83341861;18,5963192;54,35309601;NA;2,20712709;NA;50,60951233;NA;NA;NA;NA;"El Salvador";NA;35;29;7;29;0
"474";2003;"SLV";"Low-Mid";8,4062252;46,26562119;3,88919258;0;52,11491394;48,6211319;46,714077;22,69172096;24,02235794;NA;NA;NA;3,92689052401087;17,5701817905405;NA;NA;8,4062252;185,73675537;46,26562119;3,88919258;17,45458031;52,11491394;NA;1,61945963;NA;48,6211319;NA;NA;39,4;23,5;"El Salvador";NA;35;29;7;29;0
"475";2004;"SLV";"Low-Mid";8,49746799;47,26713181;4,01650906;0;49,60660172;45,90970993;49,24355316;24,53681755;24,70673561;NA;NA;NA;4,18445506754098;19,4683545091525;NA;NA;8,49746799;193,61167908;47,26713181;4,01650906;19,06175232;49,60660172;NA;3,12626815;NA;45,90970993;NA;NA;35,4;20,2;"El Salvador";NA;35;29;7;29;0
"476";2006;"SLV";"Low-Mid";7,92342138;57,5554924;4,56036425;0;36,9233017;32,83423615;60,77207184;29,23355675;31,53851318;NA;NA;NA;4,8152273598125;20,5669081038441;0,9;NA;7,92342138;208,53170776;57,5554924;4,56036425;20,56534004;36,9233017;NA;5,52120829;1,5;32,83423615;NA;NA;23,7;16;"El Salvador";NA;35;29;7;29;0
"477";2007;"SLV";"Low-Mid";7,63829565;54,34628296;4,15112972;0;39,76790237;35,39474487;57,93956375;30,24209785;27,6974678;NA;NA;NA;4,42559554737832;19,3891917208344;0,7;NA;7,63829565;212,81809998;54,34628296;4,15112972;18,9023056;39,76790237;1,3676;5,88581657;NA;35,39474487;NA;NA;24;14,8;"El Salvador";NA;35;29;7;29;0
"478";2015;"SLV";"Low-Mid";7,63034058;64,29987335;4,90629911;0;33,66244125;27,83225441;66,15724182;37,55644989;28,60079384;NA;NA;NA;5,04802318068948;18,6764904986582;1,02;NA;7,63034058;282,74533081;64,29987335;4,90629911;20,83221817;33,66244125;1,7582;2,03768468;NA;27,83225441;NA;NA;13,5;9,7;"El Salvador";NA;35;29;7;29;0
"479";2017;"SLV";"Low-Mid";7,21280336;63,7456131;4,59784555;0,10963382;36,11309052;29,19644928;65,42718506;34,64587402;30,78131104;NA;NA;NA;4,59879239609272;16,6217964494284;1,2;NA;7,22756004;282,03674316;63,7456131;4,6072526;19,24423409;36,11309052;1,8375;0,14129609;NA;29,19644928;NA;NA;11;7,3;"El Salvador";NA;35;29;7;29;0
"480";2019;"SLV";"Low-Mid";7,16578436;63,48025894;4,54885817;0,10071076;35,87895966;28,37231827;65,21945953;34,18904877;31,03040504;NA;NA;NA;4,56879838900196;16,9754762637151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,7;7,4;"El Salvador";34,6;35;29;7;29;0
"481";2004;"GRD";"Up-Mid";5,36568451;48,35805893;2,59474087;0;50,78053284;47,22589493;49,05615234;48,94687653;0,10927266;NA;NA;NA;2,63219833868974;10,4641201769042;NA;NA;5,36568451;308,14840698;48,35805893;2,59474087;10,3152113;50,78053284;NA;0,86140984;NA;47,22589493;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"482";2005;"GRD";"Up-Mid";5,14460278;47,05685806;2,42088819;0;52,23836136;48,5816803;47,32241058;47,11227417;0,21013679;NA;NA;NA;2,43454999787007;9,03574090118577;4,1;NA;5,14460278;341,89974976;47,05685806;2,42088819;8,9850359;52,23836136;NA;0,70477843;NA;48,5816803;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"483";2007;"GRD";"Up-Mid";5,23867893;38,34368896;2,00870275;0;59,53723907;55,36963272;40,26585388;40,1271553;0,13869846;NA;NA;NA;2,10939875195312;7,50008445138889;2,6;NA;5,23867893;377,75787354;38,34368896;2,00870275;7,14205408;59,53723907;NA;2,11907148;NA;55,36963272;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"484";2009;"GRD";"Up-Mid";5,43471003;39,93026733;2,17009401;0;58,68644714;54,57839966;41,23414612;41,14112854;0,0930158;NA;NA;NA;2,24095613304515;8,00286564150943;2,4;NA;5,43471003;396,14376831;39,93026733;2,17009401;7,74980497;58,68644714;NA;1,3832854;NA;54,57839966;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"485";2010;"GRD";"Up-Mid";5,41881227;37,95495605;2,05670786;0;60,82925034;56,57120895;39,02287292;38,91340256;0,10947382;NA;NA;NA;2,11457621373679;7,48732598129252;NA;NA;5,41881227;393,33410645;37,95495605;2,05670786;7,28242493;60,82925034;NA;1,21578825;NA;56,57120895;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"486";2015;"GRD";"Up-Mid";4,64675617;41,6405983;1,93493724;0;58,04141617;53,97851944;41,78968811;41,67795944;0,11173094;NA;NA;NA;1,94186504457652;7,56512402315485;3,78;NA;4,64675617;422,72177124;41,6405983;1,93493724;7,53813362;58,04141617;NA;0,31798393;NA;53,97851944;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"487";2016;"GRD";"Up-Mid";4,43910027;39,77635193;1,76571214;0;59,9392662;55,74351501;39,91850662;39,80018997;0,11831437;NA;NA;NA;1,77202247034194;7,40323090379009;3,58;NA;4,44077301;427,51272583;39,76137161;1,76571214;7,37686729;59,95435715;NA;0,28427398;NA;55,7575531;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"488";2019;"GRD";"Up-Mid";4,96524;41,39058304;2,05514193;0;58,51715851;54,42095566;41,48284149;41,33769989;0,14514425;NA;NA;NA;2,05972271051014;9,45322665726375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Grenada";NA;38;0;4;54;3
"489";2000;"GTM";"Up-Mid";5,39686108;35,44107819;1,91270578;0;61,86061096;58,98999023;35,74634933;18,59295845;17,15339279;NA;NA;NA;2,0292641994499;14,9409487907378;NA;NA;5,69112062;83,95554352;35,44107819;2,01699448;14,08275986;61,86061096;NA;2,69831061;NA;58,98999023;3,68285514414311;0,333099346607924;NA;NA;"Guatemala";NA;20;17;5;58;2
"490";2001;"GTM";"Up-Mid";6,07015848;32,64358521;1,98151731;0;65,45026398;62,31534576;32,52000427;16,89329338;15,62671089;NA;NA;NA;2,06641980607261;15,0174179285882;NA;NA;6,40109396;100,39343262;32,64358521;2,08954644;14,40040016;65,45026398;NA;1,90615332;NA;62,31534576;NA;NA;NA;NA;"Guatemala";NA;20;17;5;58;2
"491";2002;"GTM";"Up-Mid";6,01308298;32,3414917;1,94472075;0;65,50615692;62,11329651;32,00313568;15,0767107;16,92642593;NA;NA;NA;2,00651539355708;15,2613027431347;0,5;NA;6,34377003;107,95598602;32,3414917;2,05166984;14,79130077;65,50615692;NA;2,15235543;NA;62,11329651;NA;NA;NA;NA;"Guatemala";NA;20;17;5;58;2
"492";2003;"GTM";"Up-Mid";6,15313578;33,17713928;2,04143453;0;64,23288727;61,62329483;33,27947235;16,04428291;17,23518944;NA;NA;NA;2,12467650536872;14,7882584061824;NA;NA;6,47980595;113,61289978;33,17713928;2,14981437;14,20887375;64,23288727;NA;2,58997178;NA;61,62329483;NA;NA;51,4;31,6;"Guatemala";NA;20;17;5;58;2
"493";2004;"GTM";"Up-Mid";6,26182795;32,32017899;2,02383399;0;64,60440826;60,03531647;31,96842575;14,6880331;17,28039551;NA;NA;NA;2,07726570079375;16,1477276416882;NA;NA;6,5285573;122,26273346;32,32017899;2,11004138;15,73237324;64,60440826;NA;3,07541442;NA;60,03531647;NA;NA;50,4;31,4;"Guatemala";NA;20;17;5;58;2
"494";2005;"GTM";"Up-Mid";6,14832115;30,5962677;1,88115692;0;67,06768036;62,47687912;30,3249836;15,79098415;14,53400135;NA;NA;NA;1,96147704203438;14,8095646098947;0,7;NA;6,36888361;132,33413696;30,5962677;1,9486407;14,20312977;67,06768036;NA;2,33605027;NA;62,47687912;NA;NA;49,7;30,6;"Guatemala";NA;20;17;5;58;2
"495";2006;"GTM";"Up-Mid";6,36372948;32,47478104;2,06660724;0;64,24184418;61,51553345;32,41434097;18,15574837;14,2585907;NA;NA;NA;2,20717387269504;15,5792923698882;NA;NA;6,59030056;148,71377563;32,47478104;2,14018583;14,5871048;64,24184418;NA;3,28337145;NA;61,51553345;NA;NA;50,8;30,6;"Guatemala";NA;20;17;5;58;2
